camis,dba,boro,building,street,zip,phone,cuisine_description,critical_flag,score,grade,is_closed,violation_count,inspection_year,inspection_month,inspection_day,total_inspections,violation_ratio
40375286,la villa de pizza  restaurant,queens,8207,153 avenue,11414.0,7186418259,pizza,14,24.47826086956522,0.782608695652174,0,23,2019,02,26,23,1.0
40399672,bagels  cream cafe,queens,8002,surrey place,11432.0,7189692640,bakery,13,25.285714285714285,1.1428571428571428,0,21,2019,02,26,21,1.0
40528441,swift,manhattan,34,east    4 street,10003.0,2122603600,irish,11,17.263157894736842,1.263157894736842,0,19,2019,02,26,19,1.0
40535391,cafe champignon,manhattan,200,7 avenue,10011.0,2123664410,french,8,19.647058823529413,1.9444444444444444,0,17,2019,02,26,18,0.9444444444444444
40564842,la cabana argentina,queens,8607,northern boulevard,11372.0,7184265977,latin cuban dominican puerto rican south  central american,4,12.333333333333334,3.0,0,9,2019,02,26,9,1.0
40577007,acme bar  grill,manhattan,9,great jones street,10012.0,2122032121,american,7,16.53846153846154,1.3846153846153846,0,13,2019,02,26,13,1.0
40578732,starbucks,manhattan,296,3 avenue,10010.0,2125989651,cafãcoffeetea,2,8.0,3.0,0,6,2019,02,26,6,1.0
40612120,starbucks,queens,21529,northern boulevard,11361.0,7182814165,cafãcoffeetea,5,11.384615384615385,2.076923076923077,0,13,2019,02,26,13,1.0
40669648,j  s pizza,queens,24435,merrick boulevard,11422.0,7185250363,pizza,3,9.75,2.6666666666666665,0,9,2019,02,26,9,1.0
40677036,le zie trattoria,manhattan,172,7 avenue,10011.0,2122068686,italian,7,13.076923076923077,2.076923076923077,0,13,2019,02,26,13,1.0
40694203,dunkin donuts,queens,16302,cross bay boulevard,11414.0,7188433100,donuts,14,23.26923076923077,0.8333333333333334,0,28,2019,02,26,30,0.9333333333333333
40711820,dagan pizza,brooklyn,6187,strickland avenue,11234.0,7182090636,pizza,17,29.137931034482758,0.9310344827586207,0,29,2019,02,26,29,1.0
40809390,golden krust caribbean bakery  grill,brooklyn,823,franklin avenue,11225.0,7184933865,caribbean,18,14.058823529411764,1.6097560975609757,0,41,2019,02,26,41,1.0
40827907,subway,queens,7072,kissena boulevard,11367.0,7187935666,sandwiches,10,9.125,2.1,0,20,2019,02,26,20,1.0
40861103,marios pizza,queens,24410,francis lewis boulevard,11422.0,7185274600,pizza,6,10.0,3.0,0,8,2019,02,26,8,1.0
40890510,china new star,brooklyn,2212,flatbush avenue,11234.0,7182536078,chinese,24,18.31578947368421,1.5789473684210527,0,38,2019,02,26,38,1.0
40916595,mrs fieldspretzelmaker,queens,8801,queens boulevard,11373.0,7186990780,bakery,4,9.5,3.0,0,12,2019,02,26,12,1.0
40917497,essence bar  restaurant,brooklyn,1662,atlantic avenue,11213.0,7184673300,american,28,23.666666666666668,0.9130434782608695,0,46,2019,02,26,46,1.0
40956726,east meets west,queens,421,beach  129 street,11694.0,7184745999,chinese,18,15.0,2.5,0,24,2019,02,26,24,1.0
40977209,waverly restaurant,manhattan,385,6 avenue,10014.0,2126753181,american,12,13.0,3.0,0,18,2019,02,26,18,1.0
41004222,jamesons pub,queens,421,beach 129 street,11694.0,7184749364,american,6,10.857142857142858,3.0,0,14,2019,02,26,14,1.0
41014823,fat cat billiards,manhattan,75,christopher street,10014.0,2126756056,american,16,21.8,0.8095238095238095,0,36,2019,02,26,42,0.8571428571428571
41060064,en japanese brasserie,manhattan,435,hudson street,10014.0,2126479196,japanese,19,25.536585365853657,1.069767441860465,0,43,2019,02,26,43,1.0
41076270,city perk,manhattan,15,penn plaza,10001.0,6464572354,cafãcoffeetea,24,19.176470588235293,1.8333333333333333,0,36,2019,02,26,36,1.0
41108006,pearl garden chinese restaurant,queens,14508,14 avenue,11357.0,7187677854,chinese,6,9.666666666666666,3.0,0,12,2019,02,26,12,1.0
41115711,tierras centro americanas restaurant,queens,8752,168 street,11432.0,7182061457,latin cuban dominican puerto rican south  central american,12,13.8,1.8,0,18,2019,02,26,20,0.9
41133245,pegu club,manhattan,77,west houston street,10012.0,2124737348,american,30,27.916666666666668,0.6923076923076923,0,52,2019,02,26,52,1.0
41145521,pizza bella,queens,8130,broadway,11373.0,7185071009,pizza,10,11.545454545454545,1.9090909090909092,0,22,2019,02,26,22,1.0
41158998,new yankee sk pizza,bronx,1616,westchester avenue,10472.0,7183784488,pizza,28,16.4,1.32,0,50,2019,02,26,50,1.0
41177009,sam won gahk,queens,21901,northern boulevard,11361.0,7183525600,asian,8,11.5,2.5714285714285716,0,14,2019,02,26,14,1.0
41206006,new york fried chicken,queens,13104,merrick boulevard,11434.0,7185253801,chicken,10,12.4,1.8,0,20,2019,02,26,20,1.0
41208272,kawa sushi 8 avenue,manhattan,24,8 avenue,10014.0,2123666888,japanese,26,16.3,1.2,0,40,2019,02,26,40,1.0
41228760,the kitchen sink,manhattan,88,2 avenue,10003.0,2124208050,american,12,11.857142857142858,2.357142857142857,0,28,2019,02,26,28,1.0
41255390,27 sports bar  cafe,bronx,2,west mount eden avenue,10452.0,7187313585,latin cuban dominican puerto rican south  central american,30,22.346153846153847,0.631578947368421,0,57,2019,02,26,57,1.0
41269792,pretzel king,queens,8902,165 street,11432.0,6468869043,bagelspretzels,4,7.75,3.0,0,8,2019,02,26,8,1.0
41288664,connecticut muffin,brooklyn,1106,cortelyou road,11218.0,7182877900,bakery,28,23.26923076923077,1.1538461538461537,0,52,2019,02,26,52,1.0
41306687,pico,queens,419,beach  129 street,11694.0,7189453474,armenian,26,19.42105263157895,1.4736842105263157,0,38,2019,02,26,38,1.0
41307738,mad dog  beans,manhattan,83,pearl street,10004.0,2122691177,mexican,18,17.533333333333335,2.0,0,30,2019,02,26,30,1.0
41308332,jds saloon bar,queens,20811,35 avenue,11361.0,7182291007,american,12,20.545454545454547,0.875,1,23,2019,02,26,24,0.9583333333333334
41317385,green kitchen diner,manhattan,1475,1 avenue,10075.0,2129884163,american,28,31.347826086956523,0.9130434782608695,0,46,2019,02,26,46,1.0
41331780,starbucks,manhattan,229,seventh avenue,10011.0,2122558761,cafãcoffeetea,8,10.692307692307692,2.076923076923077,0,26,2019,02,26,26,1.0
41333910,variety,brooklyn,368,graham avenue,11211.0,3475992351,cafãcoffeetea,8,14.636363636363637,1.5,0,24,2019,02,26,24,1.0
41366722,oslo coffee roasters,brooklyn,133,roebling street,11211.0,7187820332,cafãcoffeetea,22,22.210526315789473,1.263157894736842,0,36,2019,02,26,38,0.9473684210526315
41372589,palm restaurant,manhattan,200,chambers street,10007.0,6463956393,steak,18,12.846153846153847,2.0,0,30,2019,02,26,30,1.0
41388629,capizzi,manhattan,547,9 avenue,10018.0,2126956900,pizza,34,22.571428571428573,1.1428571428571428,0,42,2019,02,26,42,1.0
41430018,n  d pizza,brooklyn,107,avenue u,11223.0,7187145500,pizzaitalian,5,8.833333333333334,1.5,0,12,2019,02,26,12,1.0
41431051,lucky dog,brooklyn,303,bedford avenue,11211.0,3472944971,american,14,10.545454545454545,2.4545454545454546,0,22,2019,02,26,22,1.0
41437564,famous pizza park,brooklyn,263,avenue u,11223.0,7183721709,pizza,14,12.827586206896552,1.6551724137931034,0,29,2019,02,26,29,1.0
41459513,buongiorno espresso,manhattan,502,9 avenue,10018.0,2127926998,american,9,16.166666666666668,1.1666666666666667,0,18,2019,02,26,18,1.0
41490544,bar pitti,manhattan,268,6 avenue,10014.0,2129823300,italian,26,15.32,1.6153846153846154,0,52,2019,02,26,52,1.0
41513165,variety bakery,queens,8028,northern boulevard,11372.0,7184463625,bakery,16,12.181818181818182,2.1818181818181817,0,22,2019,02,26,22,1.0
41554670,morgan stanley employee cafeteria,manhattan,1,new york plaza,10004.0,2122760256,american,0,3.5,3.0,0,6,2019,02,26,8,0.75
41567796,souvlaki gr,manhattan,116,stanton street,10002.0,2127770116,greek,10,11.928571428571429,1.9285714285714286,0,26,2019,02,26,28,0.9285714285714286
41575038,brgr,manhattan,287,7 avenue,10001.0,2124887500,american,42,31.794871794871796,0.975,0,76,2019,02,26,80,0.95
41576495,el pollo inka peru,queens,8912,northern boulevard,11372.0,7185052822,peruvian,70,34.333333333333336,0.5769230769230769,0,100,2019,02,26,104,0.9615384615384616
41599164,del friscos grille,manhattan,60,rockefeller plaza,10020.0,2127670371,american,42,20.416666666666668,1.0833333333333333,0,72,2019,02,26,72,1.0
41619055,sons of essex,manhattan,133,essex street,10002.0,2126747100,american,31,18.148936170212767,1.0408163265306123,0,49,2019,02,26,49,1.0
41625562,new chef hong kitchen,staten island,55,victory boulevard,10301.0,7182733636,chinese,10,15.75,1.75,0,24,2019,02,26,24,1.0
41631435,starbucks,brooklyn,5400,avenue u,11234.0,7182533100,cafãcoffeetea,14,18.0625,1.5,0,30,2019,02,26,32,0.9375
41640400,kumo sushi,manhattan,282,bleecker street,10014.0,2123660808,japanese,42,19.34375,1.2352941176470589,0,64,2019,02,26,68,0.9411764705882353
41640927,woodrows,manhattan,43,murray street,10007.0,2126760300,american,22,18.875,1.6875,0,32,2019,02,26,32,1.0
41656654,takara sushi,queens,15011,14 avenue,11357.0,7187471465,japanese,14,10.818181818181818,2.4545454545454546,0,22,2019,02,26,22,1.0
41673803,magic soul food,queens,13450,guy r brewer boulevard,11434.0,7185254540,caribbean,36,22.037037037037038,1.5,0,56,2019,02,26,56,1.0
41674131,galli restaurant,manhattan,45,mercer street,10013.0,2129669288,italian,26,15.621621621621621,0.851063829787234,0,47,2019,02,26,47,1.0
41686159,bella giornata,staten island,154,stuyvesant place,10301.0,7187200400,american,14,11.416666666666666,2.5,0,24,2019,02,26,24,1.0
41688078,horses  divorces,brooklyn,285,bedford avenue,11211.0,9173192199,american,12,16.166666666666668,1.75,0,24,2019,02,26,24,1.0
41692397,la bella vita,manhattan,163,mulberry street,10013.0,2127758484,italian,38,19.236842105263158,1.105263157894737,0,74,2019,02,26,76,0.9736842105263158
41694328,el toro blanco,manhattan,10,downing street,10014.0,2126450193,mexican,14,12.866666666666667,1.875,0,32,2019,02,26,32,1.0
41697115,gold mine cafe,bronx,5578,broadway,10463.0,7185490622,greek,22,15.777777777777779,1.5,0,36,2019,02,26,36,1.0
41699662,5 star village cafe,brooklyn,1968,coney island avenue,11223.0,7189753373,russian,34,35.67857142857143,1.5,0,56,2019,02,26,56,1.0
41712184,chinese fast wok,manhattan,230,7 avenue,10011.0,2126456888,chinese,33,17.872340425531913,1.1063829787234043,0,47,2019,02,26,47,1.0
41713515,new li hing restaurant,brooklyn,304,avenue u,11223.0,7183739708,chinese,22,14.078947368421053,1.4210526315789473,0,38,2019,02,26,38,1.0
41714316,cheung hing kitchen,queens,11460,merrick boulevard,11434.0,7182973597,chinese,8,12.333333333333334,3.0,0,18,2019,02,26,18,1.0
41720083,city gourmet,manhattan,238,east   14 street,10003.0,2122606040,american,5,14.9,1.5,0,10,2019,02,26,10,1.0
50000036,belle reve,manhattan,305,church st,10013.0,2126800101,american,14,11.692307692307692,2.0,0,28,2019,02,26,30,0.9333333333333333
50000135,splendid china,manhattan,2038,amsterdam avenue,10032.0,2125430391,chinese,16,12.666666666666666,1.9523809523809523,0,42,2019,02,26,42,1.0
50001962,arome,manhattan,325,broadway,10007.0,2122337447,american,62,29.27777777777778,0.7321428571428571,0,112,2019,02,26,112,1.0
50002440,retro fitness,brooklyn,1623,flatbush avenue,11210.0,7188590039,juice smoothies fruit salads,18,14.047619047619047,1.32,0,48,2019,02,26,50,0.96
50002474,the loyal,manhattan,289,bleecker st,10014.0,2124885800,american,28,28.636363636363637,0.9166666666666666,0,46,2019,02,26,48,0.9583333333333334
50002702,bos kitchen  bar room,manhattan,6,west 24 street,10010.0,2122342373,american,16,16.125,1.411764705882353,0,34,2019,02,26,34,1.0
50004033,chipotle mexican grill,manhattan,234,5th ave,10001.0,2125320372,mexican,6,6.5,1.7142857142857142,0,14,2019,02,26,14,1.0
50004933,mee noodle shop,manhattan,223,1st ave,10003.0,2122607838,chinese,52,23.5,1.03125,0,64,2019,02,26,64,1.0
50009171,austin public,queens,7028,austin st,11375.0,7185750070,irish,30,24.6734693877551,1.346938775510204,0,45,2019,02,26,49,0.9183673469387755
50011584,black thai,queens,8116,northern blvd,11372.0,7187798424,thai,24,15.818181818181818,1.2272727272727273,0,42,2019,02,26,44,0.9545454545454546
50013436,la colombe,manhattan,75,vandam st,10013.0,2129299699,cafãcoffeetea,6,8.666666666666666,3.0,0,10,2019,02,26,12,0.8333333333333334
50014643,green apple gourmet,manhattan,1625,broadway,10019.0,2127670198,delicatessen,48,22.756756756756758,0.8717948717948718,0,76,2019,02,26,78,0.9743589743589743
50014962,dunkin donuts,manhattan,818,6th ave,10001.0,6464484291,donuts,18,18.6,1.2,0,30,2019,02,26,30,1.0
50017750,subway,manhattan,250,10th ave,10001.0,2126755925,sandwiches,4,9.166666666666666,3.0,0,12,2019,02,26,12,1.0
50017853,dhaba indian cuisine,manhattan,108,lexington ave,10016.0,2126791284,indian,8,9.571428571428571,3.0,0,14,2019,02,26,14,1.0
50018100,masseria dei vini,manhattan,889,9th ave,10019.0,2123152888,italian,24,16.789473684210527,1.5789473684210527,0,38,2019,02,26,38,1.0
50033077,bao bao cafe,manhattan,61,lexington ave,10010.0,3478605005,chinese,30,19.73913043478261,1.434782608695652,0,46,2019,02,26,46,1.0
50033348,hing wong chinese restaurant,bronx,1687,macombs rd,10453.0,7182997960,chinese,28,19.45,1.5,0,34,2019,02,26,40,0.85
50040249,cevicheria el rey,queens,8516a,roosevelt ave,11372.0,6462694107,spanish,17,11.225806451612904,1.7419354838709677,0,31,2019,02,26,31,1.0
50040484,element hotel time square,manhattan,309,w 39th st,10018.0,2126430770,american,20,15.631578947368421,1.894736842105263,0,38,2019,02,26,38,1.0
50040890,souvlaki gr midtown,manhattan,162,w 56th st,10019.0,2129747482,greek,14,16.076923076923077,1.6153846153846154,0,26,2019,02,26,26,1.0
50042404,sompong thai,queens,3709,83rd st,11372.0,7188998424,thai,10,13.454545454545455,1.9090909090909092,0,22,2019,02,26,22,1.0
50042718,seabreeze food,brooklyn,1562,ralph ave,11236.0,3475576593,caribbean,44,29.238095238095237,0.4583333333333333,0,88,2019,02,26,96,0.9166666666666666
50043130,raku,manhattan,342,e 6th st,10003.0,2122281324,asian,14,22.444444444444443,1.1666666666666667,0,36,2019,02,26,36,1.0
50043277,pokeworks,manhattan,63,w 37th st,10018.0,2125758881,hawaiian,20,11.8,1.8,0,40,2019,02,26,40,1.0
50043352,king wok,queens,22521,merrick blvd,11413.0,7187121899,chinese,20,14.914285714285715,1.4594594594594594,0,37,2019,02,26,37,1.0
50044265,new taste restaurant,queens,9462,corona ave,11373.0,7185928738,chinese,16,15.083333333333334,1.6153846153846154,0,26,2019,02,26,26,1.0
50046042,la cantina,bronx,2467,arthur ave,10458.0,9179376515,bottled beverages including water sodas juices etc,10,15.777777777777779,1.3333333333333333,0,18,2019,02,26,18,1.0
50047147,fairfax,manhattan,234,w 4th st,10014.0,2123210298,american,12,18.928571428571427,1.5,0,24,2019,02,26,28,0.8571428571428571
50047323,tana thai restaurant,bronx,1890,eastchester rd,10461.0,7186841900,thai,22,18.375,1.2,0,36,2019,02,26,40,0.9
50048225,tous les jours,manhattan,31,w 32nd st,10001.0,2129679661,bakery,20,18.736842105263158,1.1304347826086956,0,46,2019,02,26,46,1.0
50051369,wingstop,bronx,88,e burnside ave,10453.0,2018927471,american,8,9.666666666666666,3.0,0,12,2019,02,26,12,1.0
50053332,kentucky fried chicken kfc,bronx,1959,bruckner blvd,10472.0,7184064091,chicken,8,12.642857142857142,1.5,0,26,2019,02,26,28,0.9285714285714286
50054311,better gourmet health kitchen,bronx,1135c,morris park ave,10461.0,7188235200,american,10,9.75,2.625,0,16,2019,02,26,16,1.0
50056074,abraco,manhattan,81,e 7th st,10003.0,3476102034,cafãcoffeetea,42,17.48148148148148,1.0,0,60,2019,02,26,60,1.0
50056756,fresh pizza 99 cents,manhattan,1032,6th ave,10018.0,6466698009,pizza,11,15.761904761904763,1.0434782608695652,0,23,2019,02,26,23,1.0
50057781,bens cookies,manhattan,822,broadway,10003.0,5164106172,cafãcoffeetea,4,8.5,3.0,0,12,2019,02,26,12,1.0
50058113,4 charles rib prime rib,manhattan,4,charles st,10014.0,3127183209,steak,12,18.333333333333332,0.8,0,15,2019,02,26,15,1.0
50058219,han joo bbq cycj,queens,4106,149th pl,11355.0,7183596888,korean,18,24.23076923076923,0.6923076923076923,0,26,2019,02,26,26,1.0
50058897,papa johns pizza,queens,4901,beach channel dr,11691.0,7189457272,pizza,28,21.142857142857142,0.9333333333333333,0,58,2019,02,26,60,0.9666666666666667
50058993,ihop,brooklyn,1019,surf ave,11224.0,7186767220,american,14,13.928571428571429,1.5,0,28,2019,02,26,28,1.0
50059209,mangtanghung seafood restaurant,brooklyn,6508,11th ave,11219.0,7188336663,chinese,40,28.741935483870968,0.9032258064516129,0,58,2019,02,26,62,0.9354838709677419
50059578,excellent dumpling house,manhattan,165,w 23rd st,10011.0,2129898885,chinese,24,42.89473684210526,1.105263157894737,0,38,2019,02,26,38,1.0
50059903,china taste,manhattan,1570,2nd ave,10028.0,2126500189,chinese,44,28.03125,0.7058823529411765,0,66,2019,02,26,68,0.9705882352941176
50060396,beach bagel,queens,438,beach 129th st,11694.0,7184741512,bagelspretzels,6,9.666666666666666,3.0,0,12,2019,02,26,12,1.0
50061298,abiko curry,manhattan,2,w 32nd st,10001.0,2126950888,japanese,28,18.72222222222222,1.3333333333333333,0,36,2019,02,26,36,1.0
50063195,joe coffee company,manhattan,55,w 40th st,10018.0,2129247400,cafãcoffeetea,10,29.88888888888889,1.2,0,20,2019,02,26,20,1.0
50063271,tabouleh,manhattan,673,9th ave,10036.0,2122036161,middle eastern,22,18.743589743589745,0.8717948717948718,0,39,2019,02,26,39,1.0
50063762,poke fun,manhattan,334,w 37th st,10018.0,2126958388,hawaiian,10,10.25,2.25,0,16,2019,02,26,16,1.0
50064425,lukes lobster,manhattan,124,university pl,10003.0,6465594644,american,6,11.625,1.875,0,16,2019,02,26,16,1.0
50064841,champion pizza columbus,manhattan,1000s,8th ave,10019.0,2123153335,pizza,16,18.066666666666666,0.9375,0,32,2019,02,26,32,1.0
50064946,raviolo,manhattan,57,7th ave s,10014.0,2124330818,italian,14,46.214285714285715,0.4,0,30,2019,02,26,30,1.0
50065564,the public new york,manhattan,215,chrystie st,10002.0,2127356000,american,8,11.5,2.7,0,20,2019,02,26,20,1.0
50067128,demitasse coffee  tea,manhattan,973,columbus ave,10025.0,6463717186,cafãcoffeetea,34,34.59090909090909,0.6956521739130435,0,46,2019,02,26,46,1.0
50067556,popeyes,brooklyn,2082,rockaway pkwy,11236.0,3478854284,chicken,18,13.06060606060606,1.4545454545454546,0,33,2019,02,26,33,1.0
50067644,nieves tia mimi icees,queens,8914,roosevelt ave,11372.0,9172579930,ice cream gelato yogurt ices,28,25.263157894736842,0.8571428571428571,0,40,2019,02,26,42,0.9523809523809523
50068505,serafina 105,manhattan,27352737,broadway,10025.0,2123010664,italian,28,33.21052631578947,1.0454545454545454,0,42,2019,02,26,44,0.9545454545454546
50070263,taim west village,manhattan,222,waverly pl,10014.0,2126910161,mediterranean,8,11.833333333333334,1.5,0,12,2019,02,26,12,1.0
50070763,kusharista,manhattan,106,macdougal st,10012.0,3478229921,egyptian,2,5.666666666666667,2.25,0,8,2019,02,26,8,1.0
50071047,hutch  waldo coffee,manhattan,247,e 81st st,10028.0,9174091399,cafãcoffeetea,18,15.0625,0.8333333333333334,0,36,2019,02,26,36,1.0
50071985,mission ceviche,manhattan,265,canal st,10013.0,6463910706,peruvian,10,22.0,1.2,0,20,2019,02,26,20,1.0
50072119,finix cafe  juice bar,bronx,2419,grand concourse,10468.0,3477859016,american,19,26.4,0.4,0,30,2019,02,26,30,1.0
50072407,hilltop perk cafe,manhattan,83,haven ave,10032.0,6466435187,american,9,17.105263157894736,0.9473684210526315,0,19,2019,02,26,19,1.0
50072985,bowery beer garden,manhattan,93,bowery,10002.0,2123438111,american,6,12.833333333333334,1.5,0,12,2019,02,26,12,1.0
50073714,cafe rockaway chicken and things,queens,4901,beach channel dr,11691.0,7189454444,chicken,16,20.733333333333334,0.9333333333333333,0,30,2019,02,26,30,1.0
50075243,lamoon,queens,8140,broadway,11373.0,9177451168,thai,10,22.0,1.125,0,16,2019,02,26,16,1.0
50077566,jane fast food,queens,8622,broadway,11373.0,6463066186,chinese,34,35.735849056603776,0.2727272727272727,0,41,2019,02,26,55,0.7454545454545455
